"RUN_NUM","COMP_CD","POL_NUM","AGT_CD","AGT_RANK_CD","BNS_RATE","BNS_BASE","BNS_AMT","WRTN_AGT","RPT_LVL","PREV_YTD_BNS","CURR_YTD_BNS","PARM1_VAL","PARM2_VAL","PARM3_VAL","PARM4_VAL","PARM5_VAL","TRANS_AC_IND","BNS_MTH","GOR_GEN_LVL"
"202004","GABSYC","4248088314","G00051","BD","50","4040000","2020000","G00012","2","","","","","50","4040000","","","202004",""
"202004","GAGSYC","4248088314","G00002","BD","15","4040000","606000","G00051","3","","","25","0","15","4040000","","","202004","1"
"202004","GABFYC","4258254558","G00002","BD","100","4620","4620","G00003","2","","","100","4620","","","","","202004",""
"202004","GABSYC","4258254558","G00002","BD","50","84350","42175","G00003","2","","","","","50","84350","","","202004",""
"202004","GABSYC","4258259649","G00052","BD","50","250000","125000","G00034","2","","","","","50","250000","","","202004",""
"202004","GAGSYC","4258259649","G00002","BD","15","250000","37500","G00052","3","","","25","0","15","250000","","","202004","1"
"202004","GABFYC","4258259680","G00052","BD","100","360000","360000","G00014","2","","","100","360000","","","","","202004",""
"202004","GAGFYC","4258259680","G00002","BD","25","360000","90000","G00052","3","","","25","360000","15","0","","","202004","1"
"202004","GABSYC","4258259706","G00052","BD","50","1067100","533550","G00034","2","","","","","50","1067100","","","202004",""
"202004","GAGSYC","4258259706","G00002","BD","15","1067100","160065","G00052","3","","","25","0","15","1067100","","","202004","1"
"202004","GABSYC","4258259714","G00052","BD","50","1500000","750000","G00007","2","","","","","50","1500000","","","202004",""
"202004","GAGSYC","4258259714","G00002","BD","15","1500000","225000","G00052","3","","","25","0","15","1500000","","","202004","1"
"202004","GABSYC","4258259722","G00052","BD","50","150000","75000","G00008","2","","","","","50","150000","","","202004",""
"202004","GAGSYC","4258259722","G00002","BD","15","150000","22500","G00052","3","","","25","0","15","150000","","","202004","1"
"202004","GABSYC","4258259730","G00052","BD","50","150000","75000","G00008","2","","","","","50","150000","","","202004",""
"202004","GAGSYC","4258259730","G00002","BD","15","150000","22500","G00052","3","","","25","0","15","150000","","","202004","1"
"202004","GABFYC","4258264607","G00051","BD","100","300000","300000","G00012","2","","","100","300000","","","","","202004",""
"202004","GAGFYC","4258264607","G00002","BD","25","300000","75000","G00051","3","","","25","300000","15","0","","","202004","1"
"202004","GABFYC","4258264615","G00051","BD","100","300000","300000","G00012","2","","","100","300000","","","","","202004",""
"202004","GAGFYC","4258264615","G00002","BD","25","300000","75000","G00051","3","","","25","300000","15","0","","","202004","1"
"202004","GABSYC","4258290073","G00016","BSM","25","5103580","1275895","G00016","1","","","","","25","5103580","","","202004",""
"202004","GABSYC","4258290073","G00052","BD","25","5103580","1275895","G00016","2","","","","","25","5103580","","","202004",""
"202004","GAGSYC","4258290073","G00002","BD","15","5103580","765537","G00052","3","","","25","0","15","5103580","","","202004","1"
"202004","GABSYC","4267243683","G00052","BD","50","41013000","20506500","G00032","2","","","","","50","41013000","","","202004",""
"202004","GAGSYC","4267243683","G00002","BD","15","41013000","6151950","G00052","3","","","25","0","15","41013000","","","202004","1"
"202004","GABSYC","4267243709","G00052","BD","50","3642400","1821200","G00034","2","","","","","50","3642400","","","202004",""
"202004","GAGSYC","4267243709","G00002","BD","15","3642400","546360","G00052","3","","","25","0","15","3642400","","","202004","1"
"202004","GABSYC","4267248757","G00051","BD","50","132715","66357.5","G00012","2","","","","","50","132715","","","202004",""
"202004","GAGSYC","4267248757","G00002","BD","15","132715","19907.25","G00051","3","","","25","0","15","132715","","","202004","1"
"202004","GABSYC","4267271650","G00016","BSM","25","3357920","839480","G00016","1","","","","","25","3357920","","","202004",""
"202004","GABSYC","4267271650","G00052","BD","25","3357920","839480","G00016","2","","","","","25","3357920","","","202004",""
"202004","GAGSYC","4267271650","G00002","BD","15","3357920","503688","G00052","3","","","25","0","15","3357920","","","202004","1"
"202004","GABSYC","4267276667","G00009","BSM","25","66760","16690","G00023","2","","","","","25","66760","","","202004",""
"202004","GABSYC","4267276667","G00051","BD","25","66760","16690","G00023","3","","","","","25","66760","","","202004",""
"202004","GAGSYC","4267276667","G00002","BD","15","66760","10014","G00051","4","","","25","0","15","66760","","","202004","1"
"202004","GABSYC","4247825633","G00054","BD","50","3050000","1525000","G00054","1","","","","","50","3050000","","","202004",""
"202004","GABSYC","4257613150","G00054","BD","50","104375","52187.5","G00054","1","","","","","50","104375","","","202004",""
"202004","GABSYC","4257613234","G00054","BD","50","1858290","929145","G00054","1","","","","","50","1858290","","","202004",""
"202004","GABSYC","4257613309","G00054","BD","50","1054590","527295","G00054","1","","","","","50","1054590","","","202004",""
"202004","GABSYC","4257835308","G00054","BD","50","12000000","6000000","G00054","1","","","","","50","12000000","","","202004",""
"202004","GABSYC","4257612053","G00054","BD","50","155325","77662.5","G00057","2","","","","","50","155325","","","202004",""
"202004","GABSYC","4257612079","G00054","BD","50","100000","50000","G00057","2","","","","","50","100000","","","202004",""
"202004","GABSYC","4257612087","G00054","BD","50","325280","162640","G00057","2","","","","","50","325280","","","202004",""
"202004","GABSYC","4257614703","G00054","BD","50","145719","72859.5","G00057","2","","","","","50","145719","","","202004",""
"202004","GABSYC","4257614661","G00054","BD","50","300000","150000","G00058","2","","","","","50","300000","","","202004",""
"202004","GABSYC","4257614869","G00054","BD","50","100000","50000","G00058","2","","","","","50","100000","","","202004",""
"202004","GABSYC","4257614877","G00054","BD","50","120000","60000","G00058","2","","","","","50","120000","","","202004",""
"202004","GABSYC","4257615387","G00054","BD","50","100000","50000","G00058","2","","","","","50","100000","","","202004",""
"202004","GABSYC","4257612574","G00055","BSM","25","43336","10834","G00055","1","","","","","25","43336","","","202004",""
"202004","GABSYC","4257612574","G00054","BD","25","43336","10834","G00055","2","","","","","25","43336","","","202004",""
"202004","GABSYC","4257612889","G00055","BSM","25","43336","10834","G00055","1","","","","","25","43336","","","202004",""
"202004","GABSYC","4257612889","G00054","BD","25","43336","10834","G00055","2","","","","","25","43336","","","202004",""
"202004","GABSYC","4257613614","G00055","BSM","25","235160","58790","G00055","1","","","","","25","235160","","","202004",""
"202004","GABSYC","4257613614","G00054","BD","25","235160","58790","G00055","2","","","","","25","235160","","","202004",""
"202004","GABSYC","4257613622","G00055","BSM","25","192675","48168.75","G00055","1","","","","","25","192675","","","202004",""
"202004","GABSYC","4257613622","G00054","BD","25","192675","48168.75","G00055","2","","","","","25","192675","","","202004",""
"202004","GABSYC","4257613648","G00055","BSM","25","2520000","630000","G00055","1","","","","","25","2520000","","","202004",""
"202004","GABSYC","4257613648","G00054","BD","25","2520000","630000","G00055","2","","","","","25","2520000","","","202004",""
"202004","GABSYC","4257613671","G00055","BSM","25","625000","156250","G00055","1","","","","","25","625000","","","202004",""
"202004","GABSYC","4257613671","G00054","BD","25","625000","156250","G00055","2","","","","","25","625000","","","202004",""
"202004","GABSYC","4257613697","G00055","BSM","25","1249980","312495","G00055","1","","","","","25","1249980","","","202004",""
"202004","GABSYC","4257613697","G00054","BD","25","1249980","312495","G00055","2","","","","","25","1249980","","","202004",""
"202004","GABSYC","4257613713","G00055","BSM","25","277400","69350","G00055","1","","","","","25","277400","","","202004",""
"202004","GABSYC","4257613713","G00054","BD","25","277400","69350","G00055","2","","","","","25","277400","","","202004",""
"202004","GABSYC","4257614893","G00055","BSM","25","95486","23871.5","G00055","1","","","","","25","95486","","","202004",""
"202004","GABSYC","4257614893","G00054","BD","25","95486","23871.5","G00055","2","","","","","25","95486","","","202004",""
"202004","GABSYC","4257615726","G00055","BSM","25","201370","50342.5","G00055","1","","","","","25","201370","","","202004",""
"202004","GABSYC","4257615726","G00054","BD","25","201370","50342.5","G00055","2","","","","","25","201370","","","202004",""
"202004","GABSYC","4257835134","G00055","BSM","25","100000","25000","G00055","1","","","","","25","100000","","","202004",""
"202004","GABSYC","4257835134","G00054","BD","25","100000","25000","G00055","2","","","","","25","100000","","","202004",""
"202004","GABSYC","4257835654","G00055","BSM","25","25513572","6378393","G00055","1","","","","","25","25513572","","","202004",""
"202004","GABSYC","4257835654","G00054","BD","25","25513572","6378393","G00055","2","","","","","25","25513572","","","202004",""
"202004","GABSYC","4266746249","G00055","BSM","25","107030","26757.5","G00055","1","","","","","25","107030","","","202004",""
"202004","GABSYC","4266746249","G00054","BD","25","107030","26757.5","G00055","2","","","","","25","107030","","","202004",""
"202004","GABSYC","4257612657","G00054","BD","50","145531","72765.5","G00068","2","","","","","50","145531","","","202004",""
"202004","GABSYC","4257613879","G00055","BSM","25","200000","50000","G00067","2","","","","","25","200000","","","202004",""
"202004","GABSYC","4257613879","G00054","BD","25","200000","50000","G00067","3","","","","","25","200000","","","202004",""
"202004","GABSYC","4257615031","G00055","BSM","25","253094","63273.5","G00067","2","","","","","25","253094","","","202004",""
"202004","GABSYC","4257615031","G00054","BD","25","253094","63273.5","G00067","3","","","","","25","253094","","","202004",""
"202004","GABSYC","4257612293","G00054","BD","50","235894","117947","G00069","2","","","","","50","235894","","","202004",""
"202004","GABSYC","4257612319","G00054","BD","50","71810","35905","G00069","2","","","","","50","71810","","","202004",""
"202004","GABSYC","4257835225","G00054","BD","50","146863","73431.5","G00069","2","","","","","50","146863","","","202004",""
"202004","GABSYC","4257613382","G00071","BSM","25","210000","42000","G00071","1","","","","","25","210000","","","202004",""
"202004","GABSYC","4257613382","G00054","BD","25","210000","52500","G00071","2","","","","","25","210000","","","202004",""
"202004","GABSYC","4257613663","G00071","BSM","25","260000","52000","G00071","1","","","","","25","260000","","","202004",""
"202004","GABSYC","4257613663","G00054","BD","25","260000","65000","G00071","2","","","","","25","260000","","","202004",""
"202004","GABSYC","4257614299","G00071","BSM","25","180000","36000","G00071","1","","","","","25","180000","","","202004",""
"202004","GABSYC","4257614299","G00054","BD","25","180000","45000","G00071","2","","","","","25","180000","","","202004",""
"202004","GABSYC","4257614307","G00071","BSM","25","151494","30298.8","G00071","1","","","","","25","151494","","","202004",""
"202004","GABSYC","4257614307","G00054","BD","25","151494","37873.5","G00071","2","","","","","25","151494","","","202004",""
"202004","GABFYC","4266747791","G00071","BSM","50","161130","64452","G00071","1","","","50","161130","","","","","202004",""
"202004","GABFYC","4266747791","G00054","BD","50","161130","80565","G00071","2","","","50","161130","","","","","202004",""
"202004","GABSYC","4257614232","G00094","BSM","25","100000","25000","G00094","1","","","","","25","100000","","","202004",""
"202004","GABSYC","4257614232","G00054","BD","25","100000","25000","G00094","2","","","","","25","100000","","","202004",""
"202004","GABSYC","4257614067","G00094","BSM","25","103375","25843.75","G00095","2","","","","","25","103375","","","202004",""
"202004","GABSYC","4257614067","G00054","BD","25","103375","25843.75","G00095","3","","","","","25","103375","","","202004",""
"202004","GABSYC","4257614109","G00094","BSM","25","43756","10939","G00095","2","","","","","25","43756","","","202004",""
"202004","GABSYC","4257614109","G00054","BD","25","43756","10939","G00095","3","","","","","25","43756","","","202004",""
"202004","GABSYC","4257614125","G00094","BSM","25","120000","30000","G00095","2","","","","","25","120000","","","202004",""
"202004","GABSYC","4257614125","G00054","BD","25","120000","30000","G00095","3","","","","","25","120000","","","202004",""
"202004","GABSYC","4257614257","G00094","BSM","25","103375","25843.75","G00095","2","","","","","25","103375","","","202004",""
"202004","GABSYC","4257614257","G00054","BD","25","103375","25843.75","G00095","3","","","","","25","103375","","","202004",""
"202004","GABSYC","4257614265","G00094","BSM","25","102500","25625","G00095","2","","","","","25","102500","","","202004",""
"202004","GABSYC","4257614265","G00054","BD","25","102500","25625","G00095","3","","","","","25","102500","","","202004",""
"202004","GABSYC","4257614273","G00094","BSM","25","102500","25625","G00095","2","","","","","25","102500","","","202004",""
"202004","GABSYC","4257614273","G00054","BD","25","102500","25625","G00095","3","","","","","25","102500","","","202004",""
"202004","GABSYC","4257614281","G00094","BSM","25","52500","13125","G00095","2","","","","","25","52500","","","202004",""
"202004","GABSYC","4257614281","G00054","BD","25","52500","13125","G00095","3","","","","","25","52500","","","202004",""
"202004","GABSYC","4257614497","G00094","BSM","25","102500","25625","G00095","2","","","","","25","102500","","","202004",""
"202004","GABSYC","4257614497","G00054","BD","25","102500","25625","G00095","3","","","","","25","102500","","","202004",""
"202004","GABSYC","4257614679","G00094","BSM","25","101000","25250","G00095","2","","","","","25","101000","","","202004",""
"202004","GABSYC","4257614679","G00054","BD","25","101000","25250","G00095","3","","","","","25","101000","","","202004",""
"202004","GABSYC","4257614885","G00094","BSM","25","51875","12968.75","G00095","2","","","","","25","51875","","","202004",""
"202004","GABSYC","4257614885","G00054","BD","25","51875","12968.75","G00095","3","","","","","25","51875","","","202004",""
"202004","GABSYC","4257615320","G00094","BSM","25","104338","26084.5","G00095","2","","","","","25","104338","","","202004",""
"202004","GABSYC","4257615320","G00054","BD","25","104338","26084.5","G00095","3","","","","","25","104338","","","202004",""
"202004","GABSYC","4257615742","G00094","BSM","25","51875","12968.75","G00095","2","","","","","25","51875","","","202004",""
"202004","GABSYC","4257615742","G00054","BD","25","51875","12968.75","G00095","3","","","","","25","51875","","","202004",""
"202004","GABSYC","4257834889","G00094","BSM","25","76431","19107.75","G00095","2","","","","","25","76431","","","202004",""
"202004","GABSYC","4257834889","G00054","BD","25","76431","19107.75","G00095","3","","","","","25","76431","","","202004",""
"202004","GABSYC","4266747247","G00094","BSM","25","150090","37522.5","G00095","2","","","","","25","150090","","","202004",""
"202004","GABSYC","4266747247","G00054","BD","25","150090","37522.5","G00095","3","","","","","25","150090","","","202004",""
"202004","GABSYC","4257613911","G00055","BSM","25","37333","9333.25","G00093","2","","","","","25","37333","","","202004",""
"202004","GABSYC","4257613911","G00054","BD","25","37333","9333.25","G00093","3","","","","","25","37333","","","202004",""
"202004","GABSYC","4257615528","G00071","BSM","25","4100530","820106","G00096","2","","","","","25","4100530","","","202004",""
"202004","GABSYC","4257615528","G00054","BD","25","4100530","1025132.5","G00096","3","","","","","25","4100530","","","202004",""
"202004","GABSYC","4257615049","G00094","BSM","25","100000","25000","G00101","2","","","","","25","100000","","","202004",""
"202004","GABSYC","4257615049","G00054","BD","25","100000","25000","G00101","3","","","","","25","100000","","","202004",""
"202004","GABSYC","4257615486","G00094","BSM","25","148720","37180","G00101","2","","","","","25","148720","","","202004",""
"202004","GABSYC","4257615486","G00054","BD","25","148720","37180","G00101","3","","","","","25","148720","","","202004",""
"202004","GABSYC","4257615577","G00094","BSM","25","100000","25000","G00101","2","","","","","25","100000","","","202004",""
"202004","GABSYC","4257615577","G00054","BD","25","100000","25000","G00101","3","","","","","25","100000","","","202004",""
"202004","GABSYC","4257615155","G00083","BSM","25","1010350","252587.5","G00083","1","","","","","25","1010350","","","202004",""
"202004","GABSYC","4257615155","G00054","BD","25","1010350","252587.5","G00083","2","","","","","25","1010350","","","202004",""
"202004","GABSYC","4257615163","G00083","BSM","25","1011350","252837.5","G00083","1","","","","","25","1011350","","","202004",""
"202004","GABSYC","4257615163","G00054","BD","25","1011350","252837.5","G00083","2","","","","","25","1011350","","","202004",""
"202004","GABFYC","4257615338","G00083","BSM","50","12010","6005","G00083","1","","","50","12010","","","","","202004",""
"202004","GABSYC","4257615338","G00083","BSM","25","1324970","331242.5","G00083","1","","","","","25","1324970","","","202004",""
"202004","GABFYC","4257615338","G00054","BD","50","12010","6005","G00083","2","","","50","12010","","","","","202004",""
"202004","GABSYC","4257615338","G00054","BD","25","1324970","331242.5","G00083","2","","","","","25","1324970","","","202004",""
"202004","GABSYC","4257615379","G00083","BSM","25","100000","25000","G00083","1","","","","","25","100000","","","202004",""
"202004","GABSYC","4257615379","G00054","BD","25","100000","25000","G00083","2","","","","","25","100000","","","202004",""
"202004","GABSYC","4257835639","G00083","BSM","25","12000000","3000000","G00083","1","","","","","25","12000000","","","202004",""
"202004","GABSYC","4257835639","G00054","BD","25","12000000","3000000","G00083","2","","","","","25","12000000","","","202004",""
"202004","GABSYC","4266747692","G00083","BSM","25","1503470","375867.5","G00083","1","","","","","25","1503470","","","202004",""
"202004","GABSYC","4266747692","G00054","BD","25","1503470","375867.5","G00083","2","","","","","25","1503470","","","202004",""
"202004","GABSYC","4257615684","G00088","BSM","25","100000","25000","G00088","1","","","","","25","100000","","","202004",""
"202004","GABSYC","4257615684","G00098","BD","25","100000","25000","G00088","2","","","","","25","100000","","","202004",""
"202004","GAGSYC","4257615684","G00054","BD","15","100000","15000","G00098","3","","","25","0","15","100000","","","202004","1"
"202004","GABSYC","4257834855","G00083","BSM","25","179375","44843.75","G00084","2","","","","","25","179375","","","202004",""
"202004","GABSYC","4257834855","G00054","BD","25","179375","44843.75","G00084","3","","","","","25","179375","","","202004",""
"202004","GABSYC","4257835506","G00083","BSM","25","5249880","1312470","G00084","2","","","","","25","5249880","","","202004",""
"202004","GABSYC","4257835506","G00054","BD","25","5249880","1312470","G00084","3","","","","","25","5249880","","","202004",""
"202004","GABSYC","4257615718","G00083","BSM","25","257950","64487.5","G00082","2","","","","","25","257950","","","202004",""
"202004","GABSYC","4257615718","G00054","BD","25","257950","64487.5","G00082","3","","","","","25","257950","","","202004",""
"202004","GABSYC","4257835100","G00083","BSM","25","69857","17464.25","G00078","2","","","","","25","69857","","","202004",""
"202004","GABSYC","4257835100","G00054","BD","25","69857","17464.25","G00078","3","","","","","25","69857","","","202004",""
"202004","GABSYC","4257835019","G00083","BSM","25","100000","25000","G00079","2","","","","","25","100000","","","202004",""
"202004","GABSYC","4257835019","G00054","BD","25","100000","25000","G00079","3","","","","","25","100000","","","202004",""
"202004","GABSYC","4257835035","G00083","BSM","25","3000000","750000","G00079","2","","","","","25","3000000","","","202004",""
"202004","GABSYC","4257835035","G00054","BD","25","3000000","750000","G00079","3","","","","","25","3000000","","","202004",""
"202004","GABSYC","4257834814","G00083","BSM","25","200575","50143.75","G00081","2","","","","","25","200575","","","202004",""
"202004","GABSYC","4257834814","G00054","BD","25","200575","50143.75","G00081","3","","","","","25","200575","","","202004",""
"202004","GABSYC","4257834871","G00083","BSM","25","43336","10834","G00081","2","","","","","25","43336","","","202004",""
"202004","GABSYC","4257834871","G00054","BD","25","43336","10834","G00081","3","","","","","25","43336","","","202004",""
"202004","GABSYC","4257615569","G00083","BSM","25","847550","211887.5","G00086","2","","","","","25","847550","","","202004",""
"202004","GABSYC","4257615569","G00054","BD","25","847550","211887.5","G00086","3","","","","","25","847550","","","202004",""
"202004","GABSYC","4257615767","G00083","BSM","25","200000","50000","G00086","2","","","","","25","200000","","","202004",""
"202004","GABSYC","4257615767","G00054","BD","25","200000","50000","G00086","3","","","","","25","200000","","","202004",""
"202004","GABSYC","4257835811","G00083","BSM","25","1200000","300000","G00076","2","","","","","25","1200000","","","202004",""
"202004","GABSYC","4257835811","G00054","BD","25","1200000","300000","G00076","3","","","","","25","1200000","","","202004",""
"202004","GABFYC","4248156293","G00075","BSM","50","105000","52500","G00060","2","","","50","105000","","","","","202004",""
"202004","GABFYC","4248156293","G00054","BD","50","105000","52500","G00060","3","","","50","105000","","","","","202004",""
"202004","GABFYC","4257835092","G00083","BSM","50","109208","54604","G00078","2","","","50","109208","","","","","202004",""
"202004","GABFYC","4257835092","G00054","BD","50","109208","54604","G00078","3","","","50","109208","","","","","202004",""
"202004","GABFYC","4257835670","G00075","BSM","50","85006","42503","G00074","2","","","50","85006","","","","","202004",""
"202004","GABFYC","4257835670","G00054","BD","50","85006","42503","G00074","3","","","50","85006","","","","","202004",""
"202004","GABSYC","4257835696","G00083","BSM","25","3010012","752503","G00084","2","","","","","25","3010012","","","202004",""
"202004","GABSYC","4257835696","G00054","BD","25","3010012","752503","G00084","3","","","","","25","3010012","","","202004",""
"202004","GABSYC","4257835720","G00083","BSM","25","1200000","300000","G00086","2","","","","","25","1200000","","","202004",""
"202004","GABSYC","4257835720","G00054","BD","25","1200000","300000","G00086","3","","","","","25","1200000","","","202004",""
"202004","GABFYC","4257835753","G00094","BSM","50","102500","51250","G00095","2","","","50","102500","","","","","202004",""
"202004","GABFYC","4257835753","G00054","BD","50","102500","51250","G00095","3","","","50","102500","","","","","202004",""
"202004","GABFYC","4258254632","G00002","BD","100","127835","127835","G00015","2","","","100","127835","","","","","202004",""
"202004","GABFYC","4258254657","G00002","BD","100","241143","241143","G00015","2","","","100","241143","","","","","202004",""
"202004","GABFYC","4258259755","G00052","BD","100","191820","191820","G00014","2","","","100","191820","","","","","202004",""
"202004","GAGFYC","4258259755","G00002","BD","25","191820","47955","G00052","3","","","25","191820","15","0","","","202004","1"
"202004","GABFYC","4258259847","G00052","BD","100","100000","100000","G00032","2","","","100","100000","","","","","202004",""
"202004","GAGFYC","4258259847","G00002","BD","25","100000","25000","G00052","3","","","25","100000","15","0","","","202004","1"
"202004","GABFYC","4258264573","G00051","BD","100","2681040","2681040","G00022","2","","","100","2681040","","","","","202004",""
"202004","GAGFYC","4258264573","G00002","BD","25","2681040","670260","G00051","3","","","25","2681040","15","0","","","202004","1"
"202004","GABFYC","4258295254","G00009","BSM","50","472500","236250","G00024","2","","","50","472500","","","","","202004",""
"202004","GABFYC","4258295254","G00051","BD","50","472500","236250","G00024","3","","","50","472500","","","","","202004",""
"202004","GAGFYC","4258295254","G00002","BD","25","472500","118125","G00051","4","","","25","472500","15","0","","","202004","1"
"202004","GABFYC","4258358037","G00054","BD","100","150000","150000","G00058","2","","","100","150000","","","","","202004",""
"202004","GABFYC","4258361031","G00055","BSM","50","255018","127509","G00067","2","","","50","255018","","","","","202004",""
"202004","GABFYC","4258361031","G00054","BD","50","255018","127509","G00067","3","","","50","255018","","","","","202004",""
"202004","GABFYC","4258361049","G00055","BSM","50","101250","50625","G00055","1","","","50","101250","","","","","202004",""
"202004","GABFYC","4258361049","G00054","BD","50","101250","50625","G00055","2","","","50","101250","","","","","202004",""
"202004","GABFYC","4258364076","G00083","BSM","50","191239","95619.5","G00083","1","","","50","191239","","","","","202004",""
"202004","GABFYC","4258364076","G00054","BD","50","191239","95619.5","G00083","2","","","50","191239","","","","","202004",""
"202004","GABFYC","4258364100","G00083","BSM","25","150000","37500","G00062","2","","","25","150000","","","","","202004",""
"202004","GABFYC","4258364100","G00054","BD","50","150000","75000","G00062","3","","","50","150000","","","","","202004",""
"202004","GABFYC","4258364142","G00083","BSM","25","600000","150000","G00079","2","","","25","600000","","","","","202004",""
"202004","GABFYC","4258364142","G00054","BD","50","600000","300000","G00079","3","","","50","600000","","","","","202004",""
"202004","GABFYC","4267266700","G00010","BD","100","146860","146860","G00037","2","","","100","146860","","","","","202004",""
"202004","GAGFYC","4267266700","G00002","BD","25","146860","36715","G00010","3","","","25","146860","15","0","","","202004","1"
"202004","GABFYC","4267266726","G00010","BD","100","240900","240900","G00037","2","","","100","240900","","","","","202004",""
"202004","GAGFYC","4267266726","G00002","BD","25","240900","60225","G00010","3","","","25","240900","15","0","","","202004","1"
"202004","GABFYC","4267266742","G00010","BD","100","268860","268860","G00037","2","","","100","268860","","","","","202004",""
"202004","GAGFYC","4267266742","G00002","BD","25","268860","67215","G00010","3","","","25","268860","15","0","","","202004","1"
"202004","GABSYC","4267266841","G00010","BD","50","397740","198870","G00036","2","","","","","50","397740","","","202004",""
"202004","GAGSYC","4267266841","G00002","BD","15","397740","59661","G00010","3","","","25","0","15","397740","","","202004","1"
"202004","GABSYC","4267266858","G00010","BD","50","404900","202450","G00036","2","","","","","50","404900","","","202004",""
"202004","GAGSYC","4267266858","G00002","BD","15","404900","60735","G00010","3","","","25","0","15","404900","","","202004","1"
"202004","GABFYC","4267266866","G00010","BD","100","272960","272960","G00027","2","","","100","272960","","","","","202004",""
"202004","GAGFYC","4267266866","G00002","BD","25","272960","68240","G00010","3","","","25","272960","15","0","","","202004","1"
"202004","GABFYC","4267276659","G00009","BSM","50","243560","121780","G00005","2","","","50","243560","","","","","202004",""
"202004","GABFYC","4267276659","G00051","BD","50","243560","121780","G00005","3","","","50","243560","","","","","202004",""
"202004","GAGFYC","4267276659","G00002","BD","25","243560","60890","G00051","4","","","25","243560","15","0","","","202004","1"
"202004","GABFYC","4267368373","G00094","BSM","50","366390","183195","G00095","2","","","50","366390","","","","","202004",""
"202004","GABFYC","4267368373","G00054","BD","50","366390","183195","G00095","3","","","50","366390","","","","","202004",""
"202004","GABFYC","4248153324","G00083","BSM","25","310000","77500","G00115","2","","","25","310000","","","","","202004",""
"202004","GABFYC","4248153324","G00054","BD","50","310000","155000","G00115","3","","","50","310000","","","","","202004",""
"202004","GABFYC","4258254566","G00002","BD","100","151250","151250","G00003","2","","","100","151250","","","","","202004",""
"202004","GABFYC","4258254673","G00051","BD","100","388950","388950","G00021","2","","","100","388950","","","","","202004",""
"202004","GAGFYC","4258254673","G00002","BD","25","388950","97237.5","G00051","3","","","25","388950","15","0","","","202004","1"
"202004","GABFYC","4258254681","G00051","BD","100","242500","242500","G00021","2","","","100","242500","","","","","202004",""
"202004","GAGFYC","4258254681","G00002","BD","25","242500","60625","G00051","3","","","25","242500","15","0","","","202004","1"
"202004","GABFYC","4258254707","G00051","BD","100","293450","293450","G00021","2","","","100","293450","","","","","202004",""
"202004","GAGFYC","4258254707","G00002","BD","25","293450","73362.5","G00051","3","","","25","293450","15","0","","","202004","1"
"202004","GABFYC","4258254715","G00051","BD","100","368538","368538","G00021","2","","","100","368538","","","","","202004",""
"202004","GAGFYC","4258254715","G00002","BD","25","368538","92134.5","G00051","3","","","25","368538","15","0","","","202004","1"
"202004","GABFYC","4258259805","G00052","BD","100","183360","183360","G00014","2","","","100","183360","","","","","202004",""
"202004","GAGFYC","4258259805","G00002","BD","25","183360","45840","G00052","3","","","25","183360","15","0","","","202004","1"
"202004","GABFYC","4258264680","G00002","BD","75","150000","112500","G00047","2","","","75","150000","","","","","202004",""
"202004","GABFYC","4258264698","G00002","BD","75","150000","112500","G00047","2","","","75","150000","","","","","202004",""
"202004","GABFYC","4258264722","G00002","BD","75","1000000","750000","G00018","2","","","75","1000000","","","","","202004",""
"202004","GABFYC","4258290099","G00016","BSM","50","257925","128962.5","G00016","1","","","50","257925","","","","","202004",""
"202004","GABFYC","4258290099","G00052","BD","50","257925","128962.5","G00016","2","","","50","257925","","","","","202004",""
"202004","GAGFYC","4258290099","G00002","BD","25","257925","64481.25","G00052","3","","","25","257925","15","0","","","202004","1"
"202004","GABFYC","4258358078","G00054","BD","100","300000","300000","G00068","2","","","100","300000","","","","","202004",""
"202004","GABFYC","4258358086","G00054","BD","100","83340","83340","G00069","2","","","100","83340","","","","","202004",""
"202004","GABFYC","4258358094","G00054","BD","100","54587","54587","G00059","2","","","100","54587","","","","","202004",""
"202004","GABFYC","4258364183","G00083","BSM","50","150000","75000","G00084","2","","","50","150000","","","","","202004",""
"202004","GABFYC","4258364183","G00054","BD","50","150000","75000","G00084","3","","","50","150000","","","","","202004",""
"202004","GABFYC","4258364217","G00083","BSM","50","150000","75000","G00084","2","","","50","150000","","","","","202004",""
"202004","GABFYC","4258364217","G00054","BD","50","150000","75000","G00084","3","","","50","150000","","","","","202004",""
"202004","GABFYC","4267238766","G00002","BD","100","214820","214820","G00003","2","","","100","214820","","","","","202004",""
"202004","GABFYC","4267248740","G00051","BD","100","225220","225220","G00012","2","","","100","225220","","","","","202004",""
"202004","GAGFYC","4267248740","G00002","BD","25","225220","56305","G00051","3","","","25","225220","15","0","","","202004","1"
"202004","GABFYC","4267248781","G00002","BD","75","212340","159255","G00018","2","","","75","212340","","","","","202004",""
"202004","GABFYC","4267266940","G00010","BD","100","344380","344380","G00020","2","","","100","344380","","","","","202004",""
"202004","GAGFYC","4267266940","G00002","BD","25","344380","86095","G00010","3","","","25","344380","15","0","","","202004","1"
"202004","GABFYC","4267276725","G00009","BSM","50","281520","140760","G00026","2","","","50","281520","","","","","202004",""
"202004","GABFYC","4267276725","G00051","BD","50","281520","140760","G00026","3","","","50","281520","","","","","202004",""
